userId	geneSymbol	geneName	entrezgene	gLink
CG16888	CG16888	NA	34789	https://www.ncbi.nlm.nih.gov/gene/?term=34789
CG33306	CG33306	NA	2768915	https://www.ncbi.nlm.nih.gov/gene/?term=2768915
CR44848	CR44848	NA	19835034	https://www.ncbi.nlm.nih.gov/gene/?term=19835034
Ance-2	Ance-2	Ance-2	34806	https://www.ncbi.nlm.nih.gov/gene/?term=34806
Acyp	Acyp	Acylphosphatase	34807	https://www.ncbi.nlm.nih.gov/gene/?term=34807
Ance-3	Ance-3	Ance-3	34808	https://www.ncbi.nlm.nih.gov/gene/?term=34808
CG16886	CG16886	NA	34809	https://www.ncbi.nlm.nih.gov/gene/?term=34809
CG16885	CG16885	NA	34811	https://www.ncbi.nlm.nih.gov/gene/?term=34811
CG16884	CG16884	NA	34812	https://www.ncbi.nlm.nih.gov/gene/?term=34812
NimA	NimA	Nimrod A	318930	https://www.ncbi.nlm.nih.gov/gene/?term=318930
He	He	Hemese	117464	https://www.ncbi.nlm.nih.gov/gene/?term=117464
NimC1	NimC1	Nimrod C1	34816	https://www.ncbi.nlm.nih.gov/gene/?term=34816
rk	rk	rickets	34819	https://www.ncbi.nlm.nih.gov/gene/?term=34819
NimC3	NimC3	Nimrod C3	48772	https://www.ncbi.nlm.nih.gov/gene/?term=48772
CR44849	CR44849	NA	19835978	https://www.ncbi.nlm.nih.gov/gene/?term=19835978
CG18095	CG18095	NA	34823	https://www.ncbi.nlm.nih.gov/gene/?term=34823
CR45284	CR45284	NA	19835625	https://www.ncbi.nlm.nih.gov/gene/?term=19835625
nAChRalpha5	nAChRalpha5	nicotinic Acetylcholine Receptor alpha5	34826	https://www.ncbi.nlm.nih.gov/gene/?term=34826
CR44727	CR44727	NA	19834857	https://www.ncbi.nlm.nih.gov/gene/?term=19834857
CR44728	CR44728	NA	19835341	https://www.ncbi.nlm.nih.gov/gene/?term=19835341
CR44216	CR44216	NA	14462763	https://www.ncbi.nlm.nih.gov/gene/?term=14462763
wb	wb	wing blister	43946	https://www.ncbi.nlm.nih.gov/gene/?term=43946
CR44729	CR44729	NA	19835318	https://www.ncbi.nlm.nih.gov/gene/?term=19835318
CG32971	CG32971	NA	318271	https://www.ncbi.nlm.nih.gov/gene/?term=318271
CR43640	CR43640	NA	14462765	https://www.ncbi.nlm.nih.gov/gene/?term=14462765
ms(2)34Fe	ms(2)34Fe	male sterile (2) 34Fe	34833	https://www.ncbi.nlm.nih.gov/gene/?term=34833
CG15286	CG15286	NA	34834	https://www.ncbi.nlm.nih.gov/gene/?term=34834
Send2	Send2	Spermathecal endopeptidase 2	34836	https://www.ncbi.nlm.nih.gov/gene/?term=34836
CR44850	CR44850	NA	19836238	https://www.ncbi.nlm.nih.gov/gene/?term=19836238
CR43463	CR43463	NA	12798215	https://www.ncbi.nlm.nih.gov/gene/?term=12798215
ppk	ppk	pickpocket	34843	https://www.ncbi.nlm.nih.gov/gene/?term=34843
CR44733	CR44733	NA	19835345	https://www.ncbi.nlm.nih.gov/gene/?term=19835345
Pburs	Pburs	Partner of Bursicon	34845	https://www.ncbi.nlm.nih.gov/gene/?term=34845
Cpr35B	Cpr35B	Cuticular protein 35B	34846	https://www.ncbi.nlm.nih.gov/gene/?term=34846
CR44732	CR44732	NA	19835519	https://www.ncbi.nlm.nih.gov/gene/?term=19835519
CG15283	CG15283	NA	50454	https://www.ncbi.nlm.nih.gov/gene/?term=50454
CR45303	CR45303	NA	19836080	https://www.ncbi.nlm.nih.gov/gene/?term=19836080
CR45693	CR45693	NA	19835142	https://www.ncbi.nlm.nih.gov/gene/?term=19835142
CG33648	CG33648	NA	3772188	https://www.ncbi.nlm.nih.gov/gene/?term=3772188
CG4218	CG4218	NA	34848	https://www.ncbi.nlm.nih.gov/gene/?term=34848
CR44853	CR44853	NA	19835446	https://www.ncbi.nlm.nih.gov/gene/?term=19835446
CR44854	CR44854	NA	19836057	https://www.ncbi.nlm.nih.gov/gene/?term=19836057
CG3473	CG3473	NA	34849	https://www.ncbi.nlm.nih.gov/gene/?term=34849
CR44856	CR44856	NA	19835939	https://www.ncbi.nlm.nih.gov/gene/?term=19835939
CG42685	CG42685	NA	34854	https://www.ncbi.nlm.nih.gov/gene/?term=34854
CR44857	CR44857	NA	19834899	https://www.ncbi.nlm.nih.gov/gene/?term=19834899
CSN1a	CSN1a	COP9 signalosome subunit 1a	34857	https://www.ncbi.nlm.nih.gov/gene/?term=34857
CG4701	CG4701	NA	34858	https://www.ncbi.nlm.nih.gov/gene/?term=34858
CG4650	CG4650	NA	34859	https://www.ncbi.nlm.nih.gov/gene/?term=34859
CG18636	CG18636	NA	2768923	https://www.ncbi.nlm.nih.gov/gene/?term=2768923
CG18420	CG18420	NA	2768924	https://www.ncbi.nlm.nih.gov/gene/?term=2768924
CG33308	CG33308	NA	2768925	https://www.ncbi.nlm.nih.gov/gene/?term=2768925
CG33309	CG33309	NA	2768926	https://www.ncbi.nlm.nih.gov/gene/?term=2768926
CR43805	CR43805	NA	14462766	https://www.ncbi.nlm.nih.gov/gene/?term=14462766
CG42682	CG42682	NA	10178926	https://www.ncbi.nlm.nih.gov/gene/?term=10178926
CG15279	CG15279	NA	34863	https://www.ncbi.nlm.nih.gov/gene/?term=34863
CG15278	CG15278	NA	34865	https://www.ncbi.nlm.nih.gov/gene/?term=34865
CG42313	CG42313	NA	3346206	https://www.ncbi.nlm.nih.gov/gene/?term=3346206
CG3491	CG3491	NA	34870	https://www.ncbi.nlm.nih.gov/gene/?term=34870
GABA-B-R1	GABA-B-R1	metabotropic GABA-B receptor subtype 1	34878	https://www.ncbi.nlm.nih.gov/gene/?term=34878
CG33310	CG33310	NA	2768910	https://www.ncbi.nlm.nih.gov/gene/?term=2768910
CG31832	CG31832	NA	318970	https://www.ncbi.nlm.nih.gov/gene/?term=318970
yellow-c	yellow-c	yellow-c	34879	https://www.ncbi.nlm.nih.gov/gene/?term=34879
CG33679	CG33679	NA	3772494	https://www.ncbi.nlm.nih.gov/gene/?term=3772494
CG15270	CG15270	NA	34886	https://www.ncbi.nlm.nih.gov/gene/?term=34886
CR43854	CR43854	NA	14462769	https://www.ncbi.nlm.nih.gov/gene/?term=14462769
CR44771	CR44771	NA	19835115	https://www.ncbi.nlm.nih.gov/gene/?term=19835115
CR44770	CR44770	NA	19835760	https://www.ncbi.nlm.nih.gov/gene/?term=19835760
CG4168	CG4168	NA	34889	https://www.ncbi.nlm.nih.gov/gene/?term=34889
CR44196	CR44196	NA	14462770	https://www.ncbi.nlm.nih.gov/gene/?term=14462770
CG43230	CG43230	NA	12798223	https://www.ncbi.nlm.nih.gov/gene/?term=12798223
dao	dao	down and out	34891	https://www.ncbi.nlm.nih.gov/gene/?term=34891
CR45349	CR45349	NA	19835503	https://www.ncbi.nlm.nih.gov/gene/?term=19835503
CG15263	CG15263	NA	34898	https://www.ncbi.nlm.nih.gov/gene/?term=34898
CG15260	CG15260	NA	34899	https://www.ncbi.nlm.nih.gov/gene/?term=34899
CR43764	CR43764	NA	14462772	https://www.ncbi.nlm.nih.gov/gene/?term=14462772
CG15262	CG15262	NA	34901	https://www.ncbi.nlm.nih.gov/gene/?term=34901
CR44859	CR44859	NA	19835688	https://www.ncbi.nlm.nih.gov/gene/?term=19835688
CR45373	CR45373	NA	19834801	https://www.ncbi.nlm.nih.gov/gene/?term=19834801
CG44869	CG44869	NA	19834832	https://www.ncbi.nlm.nih.gov/gene/?term=19834832
wor	wor	worniu	34906	https://www.ncbi.nlm.nih.gov/gene/?term=34906
CG4161	CG4161	NA	34907	https://www.ncbi.nlm.nih.gov/gene/?term=34907
sna	sna	snail	34908	https://www.ncbi.nlm.nih.gov/gene/?term=34908
CR44864	CR44864	NA	19836063	https://www.ncbi.nlm.nih.gov/gene/?term=19836063
CR43761	CR43761	NA	14462773	https://www.ncbi.nlm.nih.gov/gene/?term=14462773
Skadu	Skadu	skadu	8673966	https://www.ncbi.nlm.nih.gov/gene/?term=8673966
CR45728	CR45728	NA	19836189	https://www.ncbi.nlm.nih.gov/gene/?term=19836189
kek3	kek3	kekkon-3	34912	https://www.ncbi.nlm.nih.gov/gene/?term=34912
CG4587	CG4587	NA	34921	https://www.ncbi.nlm.nih.gov/gene/?term=34921
CG31826	CG31826	NA	326164	https://www.ncbi.nlm.nih.gov/gene/?term=326164
CG18109	CG18109	NA	34931	https://www.ncbi.nlm.nih.gov/gene/?term=34931
CR44602	CR44602	NA	19836055	https://www.ncbi.nlm.nih.gov/gene/?term=19836055
CG42876	CG42876	NA	10178914	https://www.ncbi.nlm.nih.gov/gene/?term=10178914
CG18518	CG18518	NA	34932	https://www.ncbi.nlm.nih.gov/gene/?term=34932
CR45694	CR45694	NA	19836185	https://www.ncbi.nlm.nih.gov/gene/?term=19836185
CR43763	CR43763	NA	14462779	https://www.ncbi.nlm.nih.gov/gene/?term=14462779
CG13243	CG13243	NA	34933	https://www.ncbi.nlm.nih.gov/gene/?term=34933
Tektin-A	Tektin-A	Tektin A	34934	https://www.ncbi.nlm.nih.gov/gene/?term=34934
CG7653	CG7653	NA	34935	https://www.ncbi.nlm.nih.gov/gene/?term=34935
Tep1	Tep1	Thioester-containing protein 1	34937	https://www.ncbi.nlm.nih.gov/gene/?term=34937
CG31735	CG31735	NA	318922	https://www.ncbi.nlm.nih.gov/gene/?term=318922
CG31823	CG31823	NA	326163	https://www.ncbi.nlm.nih.gov/gene/?term=326163
beat-Ib	beat-Ib	beaten path Ib	34939	https://www.ncbi.nlm.nih.gov/gene/?term=34939
CR44867	CR44867	NA	19835974	https://www.ncbi.nlm.nih.gov/gene/?term=19835974
CG4793	CG4793	NA	34941	https://www.ncbi.nlm.nih.gov/gene/?term=34941
CG12448	CG12448	NA	34942	https://www.ncbi.nlm.nih.gov/gene/?term=34942
CG18063	CG18063	NA	34943	https://www.ncbi.nlm.nih.gov/gene/?term=34943
CG10839	CG10839	NA	34944	https://www.ncbi.nlm.nih.gov/gene/?term=34944
beat-Ic	beat-Ic	beaten path Ic	34945	https://www.ncbi.nlm.nih.gov/gene/?term=34945
CR43825	CR43825	NA	14462781	https://www.ncbi.nlm.nih.gov/gene/?term=14462781
CG34167	CG34167	NA	5740831	https://www.ncbi.nlm.nih.gov/gene/?term=5740831
CR43826	CR43826	NA	14462782	https://www.ncbi.nlm.nih.gov/gene/?term=14462782
CG31820	CG31820	NA	318961	https://www.ncbi.nlm.nih.gov/gene/?term=318961
CR44844	CR44844	NA	19835407	https://www.ncbi.nlm.nih.gov/gene/?term=19835407
beat-Ia	beat-Ia	beaten path Ia	34947	https://www.ncbi.nlm.nih.gov/gene/?term=34947
CG4891	CG4891	NA	34948	https://www.ncbi.nlm.nih.gov/gene/?term=34948
CG4892	CG4892	NA	34949	https://www.ncbi.nlm.nih.gov/gene/?term=34949
CR44871	CR44871	NA	19835018	https://www.ncbi.nlm.nih.gov/gene/?term=19835018
Ca-alpha1D	Ca-alpha1D	Ca[2+]-channel protein alpha[[1]] subunit D	34950	https://www.ncbi.nlm.nih.gov/gene/?term=34950
CR44735	CR44735	NA	19835689	https://www.ncbi.nlm.nih.gov/gene/?term=19835689
CG31819	CG31819	NA	260658	https://www.ncbi.nlm.nih.gov/gene/?term=260658
CG42817	CG42817	NA	34951	https://www.ncbi.nlm.nih.gov/gene/?term=34951
CG42818	CG42818	NA	10178877	https://www.ncbi.nlm.nih.gov/gene/?term=10178877
CG17329	CG17329	NA	34958	https://www.ncbi.nlm.nih.gov/gene/?term=34958
CG13258	CG13258	NA	34959	https://www.ncbi.nlm.nih.gov/gene/?term=34959
CR44899	CR44899	NA	19835664	https://www.ncbi.nlm.nih.gov/gene/?term=19835664
Cyp303a1	Cyp303a1	Cyp303a1	49165	https://www.ncbi.nlm.nih.gov/gene/?term=49165
CG31817	CG31817	NA	260659	https://www.ncbi.nlm.nih.gov/gene/?term=260659
CG42266	CG42266	NA	7354431	https://www.ncbi.nlm.nih.gov/gene/?term=7354431
CG44405	CG44405	NA	19834721	https://www.ncbi.nlm.nih.gov/gene/?term=19834721
CG5888	CG5888	NA	34980	https://www.ncbi.nlm.nih.gov/gene/?term=34980
dac	dac	dachshund	34982	https://www.ncbi.nlm.nih.gov/gene/?term=34982
CR44994	CR44994	NA	19835747	https://www.ncbi.nlm.nih.gov/gene/?term=19835747
CR45354	CR45354	NA	19835421	https://www.ncbi.nlm.nih.gov/gene/?term=19835421
CR45355	CR45355	NA	19835975	https://www.ncbi.nlm.nih.gov/gene/?term=19835975
CG31816	CG31816	NA	318960	https://www.ncbi.nlm.nih.gov/gene/?term=318960
CG5968	CG5968	NA	34986	https://www.ncbi.nlm.nih.gov/gene/?term=34986
CG4631	CG4631	NA	34988	https://www.ncbi.nlm.nih.gov/gene/?term=34988
Trpgamma	Trpgamma	Transient receptor potential cation channel gamma	34991	https://www.ncbi.nlm.nih.gov/gene/?term=34991
Cyt-c-d	Cyt-c-d	Cytochrome c distal	34995	https://www.ncbi.nlm.nih.gov/gene/?term=34995
ChLD3	ChLD3	ChLD3	35002	https://www.ncbi.nlm.nih.gov/gene/?term=35002
yellow-b	yellow-b	yellow-b	35005	https://www.ncbi.nlm.nih.gov/gene/?term=35005
ppk17	ppk17	pickpocket 17	35006	https://www.ncbi.nlm.nih.gov/gene/?term=35006
Ugt36Bb	Ugt36Bb	Ugt36Bb	53512	https://www.ncbi.nlm.nih.gov/gene/?term=53512
CG13280	CG13280	NA	35015	https://www.ncbi.nlm.nih.gov/gene/?term=35015
CG13272	CG13272	NA	35013	https://www.ncbi.nlm.nih.gov/gene/?term=35013
CG13283	CG13283	NA	35020	https://www.ncbi.nlm.nih.gov/gene/?term=35020
CG31809	CG31809	NA	318954	https://www.ncbi.nlm.nih.gov/gene/?term=318954
CG6012	CG6012	NA	35022	https://www.ncbi.nlm.nih.gov/gene/?term=35022
CR43858	CR43858	NA	14462790	https://www.ncbi.nlm.nih.gov/gene/?term=14462790
CG32832	CG32832	NA	318237	https://www.ncbi.nlm.nih.gov/gene/?term=318237
CG42556	CG42556	NA	8674031	https://www.ncbi.nlm.nih.gov/gene/?term=8674031
CG31805	CG31805	NA	318952	https://www.ncbi.nlm.nih.gov/gene/?term=318952
CR43053	CR43053	NA	19835643	https://www.ncbi.nlm.nih.gov/gene/?term=19835643
CR44393	CR44393	NA	19836001	https://www.ncbi.nlm.nih.gov/gene/?term=19836001
beat-IIIb	beat-IIIb	beat-IIIb	35031	https://www.ncbi.nlm.nih.gov/gene/?term=35031
CG6304	CG6304	NA	35032	https://www.ncbi.nlm.nih.gov/gene/?term=35032
CG15136	CG15136	NA	35033	https://www.ncbi.nlm.nih.gov/gene/?term=35033
CR43819	CR43819	NA	14462792	https://www.ncbi.nlm.nih.gov/gene/?term=14462792
CG12620	CG12620	NA	35034	https://www.ncbi.nlm.nih.gov/gene/?term=35034
CG31784	CG31784	NA	318939	https://www.ncbi.nlm.nih.gov/gene/?term=318939
Gr36a	Gr36a	Gustatory receptor 36a	117488	https://www.ncbi.nlm.nih.gov/gene/?term=117488
Gr36b	Gr36b	Gustatory receptor 36b	117487	https://www.ncbi.nlm.nih.gov/gene/?term=117487
Gr36c	Gr36c	Gustatory receptor 36c	117486	https://www.ncbi.nlm.nih.gov/gene/?term=117486
CG31750	CG31750	NA	170887	https://www.ncbi.nlm.nih.gov/gene/?term=170887
CR44396	CR44396	NA	19835555	https://www.ncbi.nlm.nih.gov/gene/?term=19835555
CG6380	CG6380	NA	35040	https://www.ncbi.nlm.nih.gov/gene/?term=35040
CG31804	CG31804	NA	318951	https://www.ncbi.nlm.nih.gov/gene/?term=318951
CG31803	CG31803	NA	318950	https://www.ncbi.nlm.nih.gov/gene/?term=318950
CG5043	CG5043	NA	35046	https://www.ncbi.nlm.nih.gov/gene/?term=35046
CG33928	CG33928	NA	3772334	https://www.ncbi.nlm.nih.gov/gene/?term=3772334
CG5050	CG5050	NA	35048	https://www.ncbi.nlm.nih.gov/gene/?term=35048
CG18563	CG18563	NA	35050	https://www.ncbi.nlm.nih.gov/gene/?term=35050
CR45715	CR45715	NA	19835080	https://www.ncbi.nlm.nih.gov/gene/?term=19835080
CG15142	CG15142	NA	35059	https://www.ncbi.nlm.nih.gov/gene/?term=35059
Dhc36C	Dhc36C	Dynein heavy chain at 36C	35061	https://www.ncbi.nlm.nih.gov/gene/?term=35061
CG15143	CG15143	NA	35062	https://www.ncbi.nlm.nih.gov/gene/?term=35062
CG15144	CG15144	NA	35063	https://www.ncbi.nlm.nih.gov/gene/?term=35063
CG15145	CG15145	NA	35064	https://www.ncbi.nlm.nih.gov/gene/?term=35064
CG7094	CG7094	NA	35065	https://www.ncbi.nlm.nih.gov/gene/?term=35065
CR45358	CR45358	NA	19835191	https://www.ncbi.nlm.nih.gov/gene/?term=19835191
CR45111	CR45111	NA	19834758	https://www.ncbi.nlm.nih.gov/gene/?term=19834758
CR45112	CR45112	NA	19835453	https://www.ncbi.nlm.nih.gov/gene/?term=19835453
Oli	Oli	Olig family	35066	https://www.ncbi.nlm.nih.gov/gene/?term=35066
Sytalpha	Sytalpha	Synaptotagmin alpha	35068	https://www.ncbi.nlm.nih.gov/gene/?term=35068
CR44412	CR44412	NA	19835511	https://www.ncbi.nlm.nih.gov/gene/?term=19835511
CR44413	CR44413	NA	19836020	https://www.ncbi.nlm.nih.gov/gene/?term=19836020
CG43054	CG43054	NA	12797997	https://www.ncbi.nlm.nih.gov/gene/?term=12797997
CadN	CadN	Cadherin-N	35070	https://www.ncbi.nlm.nih.gov/gene/?term=35070
CG43231	CG43231	NA	12797998	https://www.ncbi.nlm.nih.gov/gene/?term=12797998
CadN2	CadN2	Cadherin-N2	35071	https://www.ncbi.nlm.nih.gov/gene/?term=35071
CR45333	CR45333	NA	19835825	https://www.ncbi.nlm.nih.gov/gene/?term=19835825
CG43271	CG43271	NA	12798001	https://www.ncbi.nlm.nih.gov/gene/?term=12798001
CR44399	CR44399	NA	19835949	https://www.ncbi.nlm.nih.gov/gene/?term=19835949
CR44398	CR44398	NA	19834769	https://www.ncbi.nlm.nih.gov/gene/?term=19834769
CR44397	CR44397	NA	19835414	https://www.ncbi.nlm.nih.gov/gene/?term=19835414
btv	btv	beethoven	35073	https://www.ncbi.nlm.nih.gov/gene/?term=35073
CG5681	CG5681	NA	35074	https://www.ncbi.nlm.nih.gov/gene/?term=35074
CR44767	CR44767	NA	19834914	https://www.ncbi.nlm.nih.gov/gene/?term=19834914
CG5693	CG5693	NA	50463	https://www.ncbi.nlm.nih.gov/gene/?term=50463
CG42659	CG42659	NA	10178901	https://www.ncbi.nlm.nih.gov/gene/?term=10178901
elfless	elfless	elfless	35076	https://www.ncbi.nlm.nih.gov/gene/?term=35076
rdo	rdo	reduced ocelli	35077	https://www.ncbi.nlm.nih.gov/gene/?term=35077
ninaD	ninaD	neither inactivation nor afterpotential D	326160	https://www.ncbi.nlm.nih.gov/gene/?term=326160
CG31741	CG31741	NA	35079	https://www.ncbi.nlm.nih.gov/gene/?term=35079
CG15153	CG15153	NA	35080	https://www.ncbi.nlm.nih.gov/gene/?term=35080
CG5755	CG5755	NA	35081	https://www.ncbi.nlm.nih.gov/gene/?term=35081
CG31785	CG31785	NA	318940	https://www.ncbi.nlm.nih.gov/gene/?term=318940
CG5783	CG5783	NA	35088	https://www.ncbi.nlm.nih.gov/gene/?term=35088
CG42750	CG42750	NA	35090	https://www.ncbi.nlm.nih.gov/gene/?term=35090
CR43413	CR43413	NA	12798003	https://www.ncbi.nlm.nih.gov/gene/?term=12798003
CR43408	CR43408	NA	12798005	https://www.ncbi.nlm.nih.gov/gene/?term=12798005
CR44901	CR44901	NA	19834853	https://www.ncbi.nlm.nih.gov/gene/?term=19834853
CR44902	CR44902	NA	19835397	https://www.ncbi.nlm.nih.gov/gene/?term=19835397
CG31787	CG31787	NA	318941	https://www.ncbi.nlm.nih.gov/gene/?term=318941
CR44696	CR44696	NA	19834875	https://www.ncbi.nlm.nih.gov/gene/?term=19834875
CG5790	CG5790	NA	35095	https://www.ncbi.nlm.nih.gov/gene/?term=35095
CG43354	CG43354	NA	12798009	https://www.ncbi.nlm.nih.gov/gene/?term=12798009
CR44695	CR44695	NA	19835101	https://www.ncbi.nlm.nih.gov/gene/?term=19835101
CR45721	CR45721	NA	19835562	https://www.ncbi.nlm.nih.gov/gene/?term=19835562
CR44489	CR44489	NA	19836111	https://www.ncbi.nlm.nih.gov/gene/?term=19836111
Acp36DE	Acp36DE	Accessory gland protein 36DE	35096	https://www.ncbi.nlm.nih.gov/gene/?term=35096
CR44486	CR44486	NA	19835245	https://www.ncbi.nlm.nih.gov/gene/?term=19835245
CR44488	CR44488	NA	19834733	https://www.ncbi.nlm.nih.gov/gene/?term=19834733
kon	kon	kon-tiki	35104	https://www.ncbi.nlm.nih.gov/gene/?term=35104
CG10211	CG10211	NA	35106	https://www.ncbi.nlm.nih.gov/gene/?term=35106
CR44903	CR44903	NA	19836233	https://www.ncbi.nlm.nih.gov/gene/?term=19836233
CG15161	CG15161	NA	35114	https://www.ncbi.nlm.nih.gov/gene/?term=35114
Cyp310a1	Cyp310a1	Cyp310a1	35115	https://www.ncbi.nlm.nih.gov/gene/?term=35115
CG43338	CG43338	NA	35117	https://www.ncbi.nlm.nih.gov/gene/?term=35117
CG43339	CG43339	NA	8674062	https://www.ncbi.nlm.nih.gov/gene/?term=8674062
Mst36Fb	Mst36Fb	Male-specific transcript 36Fb	8673957	https://www.ncbi.nlm.nih.gov/gene/?term=8673957
CG10348	CG10348	NA	35132	https://www.ncbi.nlm.nih.gov/gene/?term=35132
CR44768	CR44768	NA	19835438	https://www.ncbi.nlm.nih.gov/gene/?term=19835438
CG42752	CG42752	NA	10178875	https://www.ncbi.nlm.nih.gov/gene/?term=10178875
CG15167	CG15167	NA	35134	https://www.ncbi.nlm.nih.gov/gene/?term=35134
ham	ham	hamlet	35135	https://www.ncbi.nlm.nih.gov/gene/?term=35135
CR43804	CR43804	NA	14462794	https://www.ncbi.nlm.nih.gov/gene/?term=14462794
CG43814	CG43814	NA	14462795	https://www.ncbi.nlm.nih.gov/gene/?term=14462795
CR43817	CR43817	NA	14462796	https://www.ncbi.nlm.nih.gov/gene/?term=14462796
CG31752	CG31752	NA	35143	https://www.ncbi.nlm.nih.gov/gene/?term=35143
CG17321	CG17321	NA	35144	https://www.ncbi.nlm.nih.gov/gene/?term=35144
tup	tup	tailup	35147	https://www.ncbi.nlm.nih.gov/gene/?term=35147
CR44737	CR44737	NA	19835510	https://www.ncbi.nlm.nih.gov/gene/?term=19835510
CR44739	CR44739	NA	19835924	https://www.ncbi.nlm.nih.gov/gene/?term=19835924
CR44738	CR44738	NA	19834994	https://www.ncbi.nlm.nih.gov/gene/?term=19834994
CR44740	CR44740	NA	19836194	https://www.ncbi.nlm.nih.gov/gene/?term=19836194
CG15170	CG15170	NA	35160	https://www.ncbi.nlm.nih.gov/gene/?term=35160
CG15169	CG15169	NA	35161	https://www.ncbi.nlm.nih.gov/gene/?term=35161
CG31792	CG31792	NA	35163	https://www.ncbi.nlm.nih.gov/gene/?term=35163
CR45292	CR45292	NA	19835173	https://www.ncbi.nlm.nih.gov/gene/?term=19835173
CR44184	CR44184	NA	14462797	https://www.ncbi.nlm.nih.gov/gene/?term=14462797
Phlpp	Phlpp	PH domain leucine-rich repeat protein phosphatase	35178	https://www.ncbi.nlm.nih.gov/gene/?term=35178
CG17572	CG17572	NA	35182	https://www.ncbi.nlm.nih.gov/gene/?term=35182
CG10700	CG10700	NA	35183	https://www.ncbi.nlm.nih.gov/gene/?term=35183
Lim3	Lim3	Lim3	35184	https://www.ncbi.nlm.nih.gov/gene/?term=35184
CR44905	CR44905	NA	19836130	https://www.ncbi.nlm.nih.gov/gene/?term=19836130
CR44977	CR44977	NA	19836046	https://www.ncbi.nlm.nih.gov/gene/?term=19836046
CG42688	CG42688	NA	10178824	https://www.ncbi.nlm.nih.gov/gene/?term=10178824
CR44189	CR44189	NA	14462801	https://www.ncbi.nlm.nih.gov/gene/?term=14462801
CR44190	CR44190	NA	14462803	https://www.ncbi.nlm.nih.gov/gene/?term=14462803
CG10750	CG10750	NA	35206	https://www.ncbi.nlm.nih.gov/gene/?term=35206
CR45700	CR45700	NA	19835140	https://www.ncbi.nlm.nih.gov/gene/?term=19835140
CG17349	CG17349	NA	35209	https://www.ncbi.nlm.nih.gov/gene/?term=35209
CG17350	CG17350	NA	35210	https://www.ncbi.nlm.nih.gov/gene/?term=35210
CG31798	CG31798	NA	318946	https://www.ncbi.nlm.nih.gov/gene/?term=318946
CG10026	CG10026	NA	35226	https://www.ncbi.nlm.nih.gov/gene/?term=35226
CR45722	CR45722	NA	19834731	https://www.ncbi.nlm.nih.gov/gene/?term=19834731
CR43839	CR43839	NA	14462804	https://www.ncbi.nlm.nih.gov/gene/?term=14462804
CG10195	CG10195	NA	35228	https://www.ncbi.nlm.nih.gov/gene/?term=35228
CG18094	CG18094	NA	35232	https://www.ncbi.nlm.nih.gov/gene/?term=35232
CG10132	CG10132	NA	35239	https://www.ncbi.nlm.nih.gov/gene/?term=35239
CG10137	CG10137	NA	35241	https://www.ncbi.nlm.nih.gov/gene/?term=35241
CG10165	CG10165	NA	35242	https://www.ncbi.nlm.nih.gov/gene/?term=35242
CG13081	CG13081	NA	35245	https://www.ncbi.nlm.nih.gov/gene/?term=35245
Tep5	Tep5	Thioester-containing protein 5	35250	https://www.ncbi.nlm.nih.gov/gene/?term=35250
CR44978	CR44978	NA	19835837	https://www.ncbi.nlm.nih.gov/gene/?term=19835837
scw	scw	screw	46000	https://www.ncbi.nlm.nih.gov/gene/?term=46000
bsh	bsh	brain-specific homeobox	35266	https://www.ncbi.nlm.nih.gov/gene/?term=35266
sick	sick	sickie	35277	https://www.ncbi.nlm.nih.gov/gene/?term=35277
CG13962	CG13962	NA	35270	https://www.ncbi.nlm.nih.gov/gene/?term=35270
CG10481	CG10481	NA	35273	https://www.ncbi.nlm.nih.gov/gene/?term=35273
CR43828	CR43828	NA	14462805	https://www.ncbi.nlm.nih.gov/gene/?term=14462805
CR43827	CR43827	NA	14462806	https://www.ncbi.nlm.nih.gov/gene/?term=14462806
CR45183	CR45183	NA	19835039	https://www.ncbi.nlm.nih.gov/gene/?term=19835039
CG34051	CG34051	NA	3885660	https://www.ncbi.nlm.nih.gov/gene/?term=3885660
CG42866	CG42866	NA	10178853	https://www.ncbi.nlm.nih.gov/gene/?term=10178853
CG43861	CG43861	NA	35284	https://www.ncbi.nlm.nih.gov/gene/?term=35284
CG10730	CG10730	NA	35291	https://www.ncbi.nlm.nih.gov/gene/?term=35291
CG10721	CG10721	NA	35296	https://www.ncbi.nlm.nih.gov/gene/?term=35296
Kua	Kua	Kua	35300	https://www.ncbi.nlm.nih.gov/gene/?term=35300
CG13970	CG13970	NA	2768911	https://www.ncbi.nlm.nih.gov/gene/?term=2768911
CG10651	CG10651	NA	35303	https://www.ncbi.nlm.nih.gov/gene/?term=35303
CR40341	CR40341	NA	19835155	https://www.ncbi.nlm.nih.gov/gene/?term=19835155
CR40465	CR40465	NA	3885622	https://www.ncbi.nlm.nih.gov/gene/?term=3885622
CG17570	CG17570	NA	35410	https://www.ncbi.nlm.nih.gov/gene/?term=35410
CR43414	CR43414	NA	12798021	https://www.ncbi.nlm.nih.gov/gene/?term=12798021
CR43606	CR43606	NA	12798022	https://www.ncbi.nlm.nih.gov/gene/?term=12798022
Ugt37a1	Ugt37a1	UDP-glycosyltransferase 37a1	35307	https://www.ncbi.nlm.nih.gov/gene/?term=35307
CG16798	CG16798	NA	35308	https://www.ncbi.nlm.nih.gov/gene/?term=35308
CG10947	CG10947	NA	35309	https://www.ncbi.nlm.nih.gov/gene/?term=35309
